worker_id,occupation,ai_exposure,baseline_error_sensitivity,baseline_complexity,baseline_workload,baseline_delegability,skill,digital_capability,trust_ai,verification_discipline,adaptability,early_adopter
747,Support specialist,0.59,0.54,0.88,1.22,0.64,0.630387256584406,0.47423594419976095,0.32873348562752763,0.5731561081790547,0.47382797111870295,0
748,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4108676178380061,0.242765346852022,0.5882018297306738,0.26400382916904397,0.624099392399974,1
749,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5051728997658784,0.5256001678913758,0.606565156070975,0.6857444191741711,0.6648542745657036,0
750,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6224990118055586,0.28975799621899206,0.6889760132321473,0.4712292478903441,0.4698456150341726,0
751,Support specialist,0.59,0.54,0.88,1.22,0.64,0.3942226733039149,0.2947262635797693,0.5361011178144106,0.39211610953590587,0.4545961679836238,0
752,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4975924976167525,0.8075606974013032,0.6898664943573656,0.48567056979040335,0.4347009188295148,1
753,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6544252591664977,0.95,0.3649697521769044,0.43433796731074914,0.95,1
754,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5532326788889992,0.7175392100871208,0.6105189887060201,0.5021687180153428,0.9217482524943786,1
755,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4318167146199574,0.4587354250087704,0.32636512543627116,0.5478825841427982,0.7420508501192007,1
756,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5506443019555151,0.4452749870289798,0.4131542812201887,0.5138703923037387,0.4248486226902768,1
757,Support specialist,0.59,0.54,0.88,1.22,0.64,0.36869806170492037,0.47771006455598164,0.42722426944315683,0.4349869345959962,0.5821748877063727,1
758,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5302058501797043,0.28406623349184756,0.3408767225693575,0.48903230568213973,0.6972149828993004,0
759,Support specialist,0.59,0.54,0.88,1.22,0.64,0.36525853719485724,0.6539143285002949,0.16704051156946104,0.4981131751772167,0.6726053145297094,0
760,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5369198516666962,0.4915004287109608,0.6409082173321402,0.7190534932572115,0.40352720715325946,1
761,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4666624055547264,0.6668787683161829,0.5214038417227522,0.5125783423528213,0.534677826079668,0
762,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5541210431963193,0.95,0.4608303954714157,0.4385490204088083,0.5990859397304111,1
763,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4954696255910319,0.6414184534699071,0.29091707839183845,0.4870768348527694,0.5654011938728192,1
764,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5188529707717436,0.5864757005848417,0.6855841475307682,0.7804478452415654,0.5228587670960222,1
765,Support specialist,0.59,0.54,0.88,1.22,0.64,0.18233897172708435,0.7509422692865252,0.5523877816475449,0.4944769888890528,0.6190370259862665,1
766,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4921543801902995,0.3167787559618347,0.6820234507398062,0.6155558761983293,0.6437798727426626,1
767,Support specialist,0.59,0.54,0.88,1.22,0.64,0.7535112280401892,0.6098079397852287,0.559852629902457,0.754731969788752,0.5152213439637231,0
768,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6375326222751827,0.49206356306172827,0.6656554360034802,0.49550900824881133,0.5629985284089575,1
769,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6037214229941082,0.3341472696146487,0.6286670749387604,0.6166280433782093,0.5425829757920374,1
770,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4806696656802052,0.10469615625778594,0.5594327606562814,0.45223730832537085,0.4963148628373542,0
771,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5860598024472325,0.6348955082267493,0.747865043214144,0.4622497625439881,0.6991137714374126,0
772,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4264464303632569,0.6985435841881065,0.7378611614380869,0.5557198771034768,0.6226242608309354,1
773,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6650346061652206,0.5178649685251928,0.5612846704127619,0.5188246810921179,0.6837584011843779,0
774,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5873114236683212,0.5757783799634376,0.8951678329981896,0.5531745516061732,0.5566777477914363,0
775,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5504383959836463,0.6340771988121761,0.3902117135041909,0.5721335425628318,0.3354947148770865,1
776,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5672993998141721,0.42602066737933936,0.6209298210584485,0.6315979077407513,0.6407187230476961,0
777,Support specialist,0.59,0.54,0.88,1.22,0.64,0.7803552708169301,0.5441860119741949,0.6520650182043086,0.42041842760001574,0.17786552332582584,1
778,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6732940506479939,0.6725582576561515,0.5044432696673418,0.6205998640385009,0.9179232768025971,1
779,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5174977854793869,0.2860100472958962,0.4584232050758303,0.680293891932189,0.6184842570430635,1
780,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5136694916770456,0.8801537970628321,0.635662580629717,0.5089939033030623,0.762245375957935,1
781,Support specialist,0.59,0.54,0.88,1.22,0.64,0.7604665308449315,0.44829424479156105,0.6071340802094379,0.4762100789402424,0.5241766850462498,0
782,Support specialist,0.59,0.54,0.88,1.22,0.64,0.3433057921538762,0.4463680174112208,0.3331007640735394,0.5178278970820954,0.6205275622283746,0
783,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6682780295288968,0.37466790943630357,0.10417016624603476,0.15170565647703155,0.589620976555591,1
784,Support specialist,0.59,0.54,0.88,1.22,0.64,0.47429227405765395,0.2874378498753114,0.259275361740488,0.6893673846451976,0.3818985291357079,1
785,Support specialist,0.59,0.54,0.88,1.22,0.64,0.6966086657319054,0.8428123426107044,0.7902179245411904,0.5220975160836272,0.509130751659936,1
786,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5007236713822367,0.6048256402399433,0.6824795788671864,0.47609890772574337,0.7046801329846446,1
787,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4576903131163526,0.7823841897542015,0.504853850228453,0.7674601216400482,0.5072434759645228,1
788,Support specialist,0.59,0.54,0.88,1.22,0.64,0.5648947639209277,0.521990409760868,0.33526740266312793,0.5475524679482476,0.5231102128516628,1
789,Support specialist,0.59,0.54,0.88,1.22,0.64,0.38888397418697884,0.8047897622720636,0.5857586186020307,0.469269148093735,0.5268797451255766,1
790,Support specialist,0.59,0.54,0.88,1.22,0.64,0.4198393117005467,0.8255362828131693,0.3966378073446949,0.6675001722161406,0.6433376356638809,1
791,Manager,0.51,0.63,0.96,1.02,0.52,0.4779673095087313,0.5723930580276603,0.6308073225099324,0.583710991207465,0.46580435823703736,1
792,Manager,0.51,0.63,0.96,1.02,0.52,0.5858706005564054,0.583128076791044,0.4385309369044121,0.4042074119215736,0.5177594243958019,1
793,Manager,0.51,0.63,0.96,1.02,0.52,0.6258193862197499,0.6057385484601808,0.7045931704519836,0.4598339252484019,0.757493901590106,0
794,Manager,0.51,0.63,0.96,1.02,0.52,0.5647869233305534,0.6567810378527086,0.33871386594016756,0.32451232634506066,0.8000006673198681,1
795,Manager,0.51,0.63,0.96,1.02,0.52,0.40895148890321587,0.45423002261073064,0.3902473862629068,0.5242359164291508,0.4650865456782419,1
796,Manager,0.51,0.63,0.96,1.02,0.52,0.5932533739825883,0.8578101918103072,0.6771220626256447,0.7364730428263968,0.488929875836144,1
797,Manager,0.51,0.63,0.96,1.02,0.52,0.42892970356014753,0.3873715227134737,0.18185401732587758,0.5370277858989763,0.4975233677985257,1
798,Manager,0.51,0.63,0.96,1.02,0.52,0.4251324695712231,0.30120617489964896,0.5326915472023045,0.6701543325451046,0.5351610467051557,0
799,Manager,0.51,0.63,0.96,1.02,0.52,0.5218063909801656,0.6291510463252009,0.6097132679322982,0.6514995036829176,0.5494270036841955,0
800,Manager,0.51,0.63,0.96,1.02,0.52,0.7532041900808224,0.4650983772338718,0.189091795825291,0.6846065048221573,0.6500379292666618,1
801,Manager,0.51,0.63,0.96,1.02,0.52,0.7645312271144401,0.28923387502804165,0.41654231674523784,0.7289527046504918,0.7219718131613282,0
802,Manager,0.51,0.63,0.96,1.02,0.52,0.5525988779245611,0.8030652722090559,0.5471069446241472,0.4783198603728174,0.753080185639708,1
803,Manager,0.51,0.63,0.96,1.02,0.52,0.47794640341818506,0.7223072642361144,0.26205708061454974,0.3531791710296928,0.9405629817182506,1
804,Manager,0.51,0.63,0.96,1.02,0.52,0.4735867953802607,0.6938186215233926,0.5464142322486685,0.7567067926115607,0.465669306263918,0
805,Manager,0.51,0.63,0.96,1.02,0.52,0.6810906812148361,0.6315686304177938,0.4923157293255287,0.5908242680786197,0.597768608180533,1
806,Manager,0.51,0.63,0.96,1.02,0.52,0.6181394179980075,0.5279352874124139,0.7489338865769154,0.44083897859415094,0.5090658241066944,0
807,Manager,0.51,0.63,0.96,1.02,0.52,0.7928699960438081,0.2891448871615253,0.41704509157752295,0.4593980931979188,0.6791149516751294,1
808,Manager,0.51,0.63,0.96,1.02,0.52,0.5061180423498014,0.7152476386175062,0.59964391177631,0.5418791822940123,0.34606999315717774,1
809,Manager,0.51,0.63,0.96,1.02,0.52,0.5693745891960422,0.7255580938004801,0.58905974132924,0.3444033531626153,0.4850517396929702,0
810,Manager,0.51,0.63,0.96,1.02,0.52,0.5631678219294614,0.5862548296688569,0.7080373206797365,0.6365104841575169,0.7238974303112226,1
811,Manager,0.51,0.63,0.96,1.02,0.52,0.4416543534342421,0.5546841231603756,0.6550827997312181,0.5136753840294138,0.6326953470073706,1
812,Manager,0.51,0.63,0.96,1.02,0.52,0.6732641149591604,0.8744534572991984,0.39455324980212964,0.6880449059437677,0.5113533485328051,1
813,Manager,0.51,0.63,0.96,1.02,0.52,0.5357917646170822,0.42712268010710985,0.6998068848707802,0.6891153021441722,0.696657754351693,0
814,Manager,0.51,0.63,0.96,1.02,0.52,0.6196002418717117,0.5058192391723092,0.5762467441002816,0.7613181425126869,0.265952128660771,0
815,Manager,0.51,0.63,0.96,1.02,0.52,0.3948088977221078,0.5190813459565412,0.6272905795310586,0.558780971168609,0.6712468270427087,0
816,Manager,0.51,0.63,0.96,1.02,0.52,0.578177314958767,0.6381043206670529,0.5958700537566859,0.3434566846618115,0.3935131961288364,1
817,Manager,0.51,0.63,0.96,1.02,0.52,0.5095084704823822,0.6696648191514702,0.6832862474657521,0.5148330032297403,0.46895321510515986,1
818,Manager,0.51,0.63,0.96,1.02,0.52,0.7242823945560373,0.07003039945741063,0.39141787573524733,0.676453748957277,0.4686115375879986,1
819,Manager,0.51,0.63,0.96,1.02,0.52,0.7567892861603108,0.26928980566948973,0.5503750600833336,0.26308104373302854,0.5971375372046432,1
820,Manager,0.51,0.63,0.96,1.02,0.52,0.46321367916493406,0.6387388478470015,0.4070762756728461,0.685463637718648,0.8120056869805916,1
821,Manager,0.51,0.63,0.96,1.02,0.52,0.6139257819726969,0.44956869513600667,0.6847163294931264,0.7257483549252153,0.3654457387042378,1
822,Manager,0.51,0.63,0.96,1.02,0.52,0.781957443198348,0.580335665108215,0.7695198994165134,0.6928971451059563,0.5362878395770345,1
823,Manager,0.51,0.63,0.96,1.02,0.52,0.40462443037698076,0.657146060658447,0.43388232272847,0.5626831264681191,0.692903799500113,0
824,Manager,0.51,0.63,0.96,1.02,0.52,0.5645024829845442,0.47484296178698904,0.6774919192468727,0.5695332416236681,0.7074512853084012,1
825,Manager,0.51,0.63,0.96,1.02,0.52,0.5231573334859582,0.45347699003742126,0.4456016895895022,0.32211811605722296,0.7090422475443531,1
826,Manager,0.51,0.63,0.96,1.02,0.52,0.6058931362885153,0.24153164447103176,0.7284648721218635,0.65661114983588,0.4494878715510203,1
827,Manager,0.51,0.63,0.96,1.02,0.52,0.5311954002479855,0.38164707616997945,0.42159422038029515,0.7932273738318929,0.5822798999789993,1
828,Manager,0.51,0.63,0.96,1.02,0.52,0.6582795154518324,0.44711457513687813,0.5367213750250476,0.4528042402552168,0.7590889736385451,0
829,Manager,0.51,0.63,0.96,1.02,0.52,0.5851025696380132,0.5657080491572978,0.5746876760968421,0.3163011331973018,0.5265166621763435,1
830,Manager,0.51,0.63,0.96,1.02,0.52,0.48331496019848397,0.5817044183686505,0.5248247213754322,0.5089641469714222,0.5052969287130151,1
831,Manager,0.51,0.63,0.96,1.02,0.52,0.6668133518805197,0.47369898951025774,0.5471761429473377,0.31918998421486355,0.8855782706425241,1
832,Manager,0.51,0.63,0.96,1.02,0.52,0.3932653048299863,0.4030370038341847,0.5306550683118163,0.5294260466313747,0.5279167225470809,0
833,Manager,0.51,0.63,0.96,1.02,0.52,0.5376089234019934,0.621741584535314,0.4935841189224671,0.4568871221037973,0.46220525462697437,0
834,Manager,0.51,0.63,0.96,1.02,0.52,0.5420478492031828,0.7196207730348391,0.5174629253111142,0.527674684726203,0.6471865442550174,1
835,Manager,0.51,0.63,0.96,1.02,0.52,0.6557180238254078,0.5449385207317567,0.3636061546769012,0.5611548634181669,0.5647435585113513,1
836,Manager,0.51,0.63,0.96,1.02,0.52,0.47152435749740856,0.36290401683486384,0.743387685480827,0.44192459957556607,0.6871587911017445,1
837,Manager,0.51,0.63,0.96,1.02,0.52,0.46896527706746954,0.5747426638590605,0.3790105255338705,0.5406609388495394,0.7760139994814264,1
838,Manager,0.51,0.63,0.96,1.02,0.52,0.5290883834146057,0.3459781327513556,0.5385439669675507,0.6551994499165197,0.6588729634438155,0
839,Manager,0.51,0.63,0.96,1.02,0.52,0.32420789286235563,0.7029488981332525,0.7568045831835684,0.6358560486704932,0.7034447291223306,0
840,Manager,0.51,0.63,0.96,1.02,0.52,0.46014787017934866,0.5452200126311997,0.7072031687635811,0.7963708127412285,0.5900734369104884,1
841,Manager,0.51,0.63,0.96,1.02,0.52,0.5204423355845791,0.7071896999351792,0.3228536662409138,0.4134948302437202,0.23714880576104036,0
842,Manager,0.51,0.63,0.96,1.02,0.52,0.5338118630804409,0.23462488347913862,0.4211511449796624,0.6942456299578171,0.5686651843291282,1
843,Manager,0.51,0.63,0.96,1.02,0.52,0.5627633354880778,0.36121906738147036,0.48986632868811414,0.5890072279394842,0.4681585989334809,1
844,Manager,0.51,0.63,0.96,1.02,0.52,0.5080304306235166,0.44568903821284345,0.8930279603939455,0.560717506333685,0.5177621141381917,1
845,Manager,0.51,0.63,0.96,1.02,0.52,0.35603628273645366,0.4842775279733421,0.2715233502552483,0.6104272587961772,0.7742406102929975,1
846,Manager,0.51,0.63,0.96,1.02,0.52,0.5757297685712781,0.6676136570837329,0.31237097931791397,0.2401645616769547,0.6296046043133574,1
847,Manager,0.51,0.63,0.96,1.02,0.52,0.49967441824489345,0.7618963506667803,0.6895858283064117,0.4622984002170347,0.6442322772459643,1
848,Manager,0.51,0.63,0.96,1.02,0.52,0.30321153128684286,0.47266525228204315,0.6616531297810369,0.6504942660466069,0.4272158720634467,1
849,Manager,0.51,0.63,0.96,1.02,0.52,0.8040579845154668,0.559241286163404,0.6101829117455122,0.47478424683086434,0.7553452371142162,1
850,Manager,0.51,0.63,0.96,1.02,0.52,0.2943884877694301,0.2788795071004435,0.40639680639264786,0.637456677040082,0.5661496096096311,1
851,Manager,0.51,0.63,0.96,1.02,0.52,0.7218815671605627,0.49180824521613237,0.26694561982225956,0.4223978962751952,0.8485096759038815,0
852,Manager,0.51,0.63,0.96,1.02,0.52,0.6512930943953519,0.5851584912033942,0.4490024634996032,0.5097053721867727,0.6154609899906099,1
853,Manager,0.51,0.63,0.96,1.02,0.52,0.6154596638167666,0.5582143212114318,0.3690294946285135,0.6407246893150909,0.4976545974579296,0
854,Manager,0.51,0.63,0.96,1.02,0.52,0.392543924487038,0.6998482938332222,0.6625329265622518,0.47564665884877133,0.20876177167511617,1
855,Manager,0.51,0.63,0.96,1.02,0.52,0.4360510637884825,0.6458359875009987,0.45193170455550624,0.5964207859747657,0.718735486432836,1
856,Manager,0.51,0.63,0.96,1.02,0.52,0.5605221177196531,0.7709920862270235,0.2748218682051643,0.64056763769236,0.846527762678426,0
857,Manager,0.51,0.63,0.96,1.02,0.52,0.5304739750300826,0.5741898341399089,0.5041237512318093,0.9363068456699519,0.6130711635428805,1
858,Manager,0.51,0.63,0.96,1.02,0.52,0.40898573207817523,0.9007289013800206,0.4446662528438331,0.27831144931179247,0.33473172068674023,1
859,Manager,0.51,0.63,0.96,1.02,0.52,0.5690541351367948,0.7108018733661577,0.8387820168010669,0.6924005900716438,0.8866375102590575,0
860,Manager,0.51,0.63,0.96,1.02,0.52,0.41191905395151773,0.7146597148848378,0.6391945234059939,0.42162723341776365,0.6657114434093497,0
861,Manager,0.51,0.63,0.96,1.02,0.52,0.6281825067816225,0.5943564762294873,0.6606606263959236,0.4997500306451914,0.8673189387459806,1
862,Manager,0.51,0.63,0.96,1.02,0.52,0.6158284079719,0.7169480694398433,0.31146652992564416,0.4530364530414203,0.5593782159246325,1
863,Manager,0.51,0.63,0.96,1.02,0.52,0.624145725383094,0.556615347388239,0.6287649928398065,0.47001018819488627,0.7789404801785654,0
864,Manager,0.51,0.63,0.96,1.02,0.52,0.40575799547972213,0.3951591542048226,0.47267050865155125,0.26587500558031574,0.41478095172827334,1
865,Manager,0.51,0.63,0.96,1.02,0.52,0.40257655673125914,0.4830869829845276,0.4626246636009106,0.7031443581825048,0.39174504642605834,1
866,Manager,0.51,0.63,0.96,1.02,0.52,0.5632657450229273,0.5261826448507049,0.5725992894145348,0.3965365760572477,0.6760728018869894,1
867,Manager,0.51,0.63,0.96,1.02,0.52,0.4549543370194985,0.6786790956479903,0.5146347469691379,0.7011695794715099,0.7136418642622931,0
868,Manager,0.51,0.63,0.96,1.02,0.52,0.4901925013219762,0.46828071769935015,0.322270805474793,0.10045714990798027,0.3017498780849077,0
869,Manager,0.51,0.63,0.96,1.02,0.52,0.5201595146666987,0.47227384013592455,0.323303225614313,0.5324056647032119,0.7491812085225837,0
870,Manager,0.51,0.63,0.96,1.02,0.52,0.5152194984468265,0.5620125193995693,0.6591689818465024,0.798661584926524,0.5288468643769135,1
871,Manager,0.51,0.63,0.96,1.02,0.52,0.7000022353491542,0.5874458433569768,0.48241710718335234,0.5193349642220693,0.8456790108489326,0
872,Manager,0.51,0.63,0.96,1.02,0.52,0.696382894891407,0.6492500880089163,0.5540583674383891,0.5598542733899168,0.3654035312514312,1
873,Manager,0.51,0.63,0.96,1.02,0.52,0.5366384857150102,0.43505088546321724,0.18712152073367255,0.4529079871192384,0.7430316798356491,0
874,Manager,0.51,0.63,0.96,1.02,0.52,0.7323164186995819,0.5430592179876448,0.4567855894063134,0.7795158915189117,0.4488353144591341,1
875,Manager,0.51,0.63,0.96,1.02,0.52,0.4681472605684668,0.6360903937458463,0.6323581340154236,0.7078122269975764,0.8084508523504355,1
876,Manager,0.51,0.63,0.96,1.02,0.52,0.5914915843295109,0.6319592741150807,0.5606872984334067,0.337654026169381,0.6567090671355471,0
877,Manager,0.51,0.63,0.96,1.02,0.52,0.4137382385379601,0.48030590875166873,0.6713837504593098,0.5860551344859852,0.8921477529791096,1
878,Manager,0.51,0.63,0.96,1.02,0.52,0.3831419908146922,0.5427010096957782,0.5114171566365188,0.4638326222519579,0.6073625285414528,1
879,Manager,0.51,0.63,0.96,1.02,0.52,0.7092550745704314,0.681097769367968,0.5466847789376847,0.597936840795907,0.7211196034011165,1
880,Manager,0.51,0.63,0.96,1.02,0.52,0.6855169904016885,0.5986298830415708,0.6336453335445034,0.5048566934211334,0.5623730275115586,1
881,Manager,0.51,0.63,0.96,1.02,0.52,0.7206766077557499,0.3268750980623456,0.48196757771307214,0.9223726805275778,0.5931679605277341,0
882,Manager,0.51,0.63,0.96,1.02,0.52,0.5543188156667164,0.2779964093013745,0.2748118391717227,0.6787133063675437,0.5206249970067416,1
883,Manager,0.51,0.63,0.96,1.02,0.52,0.6740292068488833,0.6450248224865295,0.43811981179616794,0.7082203378550102,0.7577121129843674,0
884,Manager,0.51,0.63,0.96,1.02,0.52,0.6448656996315973,0.41574748955920154,0.595193309513834,0.6163760928553091,0.7189011189700634,0
885,Manager,0.51,0.63,0.96,1.02,0.52,0.6010233329158772,0.34680735175904054,0.7512866198702669,0.5611877145495198,0.6216221634402275,0
886,Manager,0.51,0.63,0.96,1.02,0.52,0.6711343357820414,0.3219923548098974,0.49520293501611184,0.5781504123794303,0.530394571584242,1
887,Manager,0.51,0.63,0.96,1.02,0.52,0.6392455936822606,0.7028737547481329,0.7485085830959536,0.5077226013165468,0.7941722588410496,1
888,Manager,0.51,0.63,0.96,1.02,0.52,0.4711595212777248,0.5182599449722629,0.7345639901823906,0.5146442498227856,0.6191696025176532,1
889,Manager,0.51,0.63,0.96,1.02,0.52,0.6897204915558628,0.49366260200568063,0.7807154014996758,0.7770094064808284,0.6467965754332095,0
890,Manager,0.51,0.63,0.96,1.02,0.52,0.5419171017884767,0.31157646283573076,0.4716664879854785,0.7585591383933343,0.49522068093847826,0
891,Manager,0.51,0.63,0.96,1.02,0.52,0.45704021884667506,0.8275264452799889,0.5893600138254985,0.6689614450462521,0.5939102463400869,1
892,Manager,0.51,0.63,0.96,1.02,0.52,0.6110026860914279,0.43626771675350995,0.4908828785180356,0.4304187279932754,0.7060246309363456,1
893,Manager,0.51,0.63,0.96,1.02,0.52,0.4919470739478449,0.36742213068504154,0.5354940867841309,0.6457024311076854,0.7531507732300486,0
894,Manager,0.51,0.63,0.96,1.02,0.52,0.590982696267614,0.6475002685587101,0.6255389704042879,0.6362833848670035,0.5495924168868397,1
895,Manager,0.51,0.63,0.96,1.02,0.52,0.5294188044447534,0.7566572192361263,0.5676068967830202,0.4970876168387976,0.6766508112823315,1
896,Manager,0.51,0.63,0.96,1.02,0.52,0.37831734002837464,0.36890756427857313,0.6172344828191957,0.6018196512284766,0.5979690203146295,0
897,Manager,0.51,0.63,0.96,1.02,0.52,0.6768196390366228,0.5195732953183801,0.8520360149678607,0.6725736475355459,0.5551958772227911,1
898,Manager,0.51,0.63,0.96,1.02,0.52,0.5032341118932282,0.36028192303473866,0.5054036271905393,0.36792168909320655,0.5242643065776658,1
899,Manager,0.51,0.63,0.96,1.02,0.52,0.5066762519865424,0.462230143990222,0.3878220284653805,0.592047160668657,0.6261942990345587,1
900,Manager,0.51,0.63,0.96,1.02,0.52,0.47609256617783463,0.6630170181805592,0.6870565403529947,0.6459158696706021,0.6597329663903185,1
901,Manager,0.51,0.63,0.96,1.02,0.52,0.44383015543763066,0.43273043273221784,0.404238690184403,0.5833785118767659,0.6631126138064223,1
902,Manager,0.51,0.63,0.96,1.02,0.52,0.15,0.2515505428256954,0.5081137914830764,0.6395514623947631,0.43512268246332647,1
903,Manager,0.51,0.63,0.96,1.02,0.52,0.5095057526607105,0.7698133075331465,0.43311542587986984,0.27143475694075103,0.7143746667074404,1
904,Manager,0.51,0.63,0.96,1.02,0.52,0.28381497940686307,0.565313220310567,0.530894283807835,0.5376537408894909,0.6814096736266052,1
905,Manager,0.51,0.63,0.96,1.02,0.52,0.5345092979263215,0.5934338110722569,0.4477425523540605,0.665502271219458,0.5677935786773282,1
906,Manager,0.51,0.63,0.96,1.02,0.52,0.4493574520627349,0.756094392006779,0.6732800657089145,0.3919747194216034,0.4902121298710087,1
907,Manager,0.51,0.63,0.96,1.02,0.52,0.5757081182662431,0.4559444017608048,0.4957529530228977,0.33099585341212023,0.5183622978161403,0
908,Manager,0.51,0.63,0.96,1.02,0.52,0.5911891019156383,0.5374817690955527,0.481430130789515,0.5171638936937734,0.5561715000792076,1
909,Manager,0.51,0.63,0.96,1.02,0.52,0.3882004196861494,0.5834163863393709,0.3707954223140524,0.5487963929784707,0.35345171302349176,0
910,Manager,0.51,0.63,0.96,1.02,0.52,0.7381342099952013,0.3921681264316058,0.5441046395377444,0.38923337726487983,0.6699558127227292,1
911,Manager,0.51,0.63,0.96,1.02,0.52,0.6565825284768636,0.6545426565145075,0.3370675382592463,0.3796872009128259,0.8264876659514314,0
912,Manager,0.51,0.63,0.96,1.02,0.52,0.5378928932221557,0.4773658329882655,0.7493956602249692,0.664058376965819,0.7594254843456627,1
913,Manager,0.51,0.63,0.96,1.02,0.52,0.7499868437608487,0.6217843991620684,0.2548600183324691,0.4039808736618894,0.6949667940805657,0
914,Manager,0.51,0.63,0.96,1.02,0.52,0.6835775960421064,0.6042299056348105,0.7397223924654981,0.5187329856114176,0.4184472914528131,1
915,Manager,0.51,0.63,0.96,1.02,0.52,0.5617168334774318,0.5709535761601174,0.4479101546450376,0.534318570820534,0.5070990691951351,1
916,Manager,0.51,0.63,0.96,1.02,0.52,0.4932265975295181,0.390287754116648,0.822637251319285,0.711034803983937,0.5417760760446655,0
917,Manager,0.51,0.63,0.96,1.02,0.52,0.6579231184003203,0.3114646601372726,0.47272797591495713,0.506925303222402,0.652399786386076,0
918,Manager,0.51,0.63,0.96,1.02,0.52,0.5074267542910962,0.34513454091421275,0.44715416588017154,0.4632092460364655,0.5605885267800225,1
919,Manager,0.51,0.63,0.96,1.02,0.52,0.39797681285433384,0.701324141860033,0.8164693023221934,0.5773708384414362,0.7029227735060639,1
920,Manager,0.51,0.63,0.96,1.02,0.52,0.6810602136196333,0.5357261236628954,0.6276385441851553,0.467356915701557,0.5941998369710744,1
921,Manager,0.51,0.63,0.96,1.02,0.52,0.5781383124662167,0.4433162003027854,0.28534799480039563,0.5792381603730974,0.400049564775989,0
922,Manager,0.51,0.63,0.96,1.02,0.52,0.5635125039850385,0.40946790158949187,0.7274588795057135,0.5816967045416782,0.536525334037507,1
923,Manager,0.51,0.63,0.96,1.02,0.52,0.6744602508067988,0.5504070511362399,0.5975212624517597,0.525472284429303,0.4506520266195081,1
924,Manager,0.51,0.63,0.96,1.02,0.52,0.7003951329901049,0.5423571158913075,0.3396159477608196,0.5152304618212561,0.3078961428450217,1
925,Manager,0.51,0.63,0.96,1.02,0.52,0.5286028058400074,0.7511612044384766,0.48932196053955906,0.6250500777547654,0.8394839071163532,1
926,Manager,0.51,0.63,0.96,1.02,0.52,0.5795672456856481,0.20027833509693999,0.6117691644944301,0.5849228193664608,0.7550754462591726,1
927,Manager,0.51,0.63,0.96,1.02,0.52,0.8555561098722186,0.5217869754564307,0.31400866101447855,0.5709610316107593,0.7627689848273607,0
928,Manager,0.51,0.63,0.96,1.02,0.52,0.5526409127922429,0.11889637984492923,0.6321115419806408,0.3731939659011594,0.4452699152748569,0
929,Manager,0.51,0.63,0.96,1.02,0.52,0.6695831457059367,0.27723758786382724,0.20133725840167466,0.4381675365427558,0.39929301962123986,1
930,Manager,0.51,0.63,0.96,1.02,0.52,0.5715128064124113,0.20383439840434764,0.5297528236856028,0.5810964334403816,0.3261788196735202,1
931,Manager,0.51,0.63,0.96,1.02,0.52,0.32733136541831365,0.6577481039895112,0.42432812551565796,0.4334132711003291,0.10232344113614955,1
932,Manager,0.51,0.63,0.96,1.02,0.52,0.5756334823426938,0.4079446018003433,0.6444730970150254,0.501683363934151,0.47447703420695775,1
933,Manager,0.51,0.63,0.96,1.02,0.52,0.4137710030755223,0.5173338351810811,0.5982593761998343,0.7491293623765669,0.4888865095221282,1
934,Manager,0.51,0.63,0.96,1.02,0.52,0.5021138013427612,0.3294990549393039,0.5225949935718415,0.37164613262510365,0.8527701180018168,1
935,Manager,0.51,0.63,0.96,1.02,0.52,0.6293277039828873,0.4765097022857347,0.34807005293623045,0.7591141846308853,0.6698384168973642,1
936,Manager,0.51,0.63,0.96,1.02,0.52,0.5483875001907222,0.20751158422074262,0.5003375762109704,0.6242400458795024,0.8311220635407677,1
